,IGN_DATE,FIRE_CAUSE,FIRE_TYPE,LATITUDE,LONGITUDE,SIZE_HA
1411,20110513.0841,Person,Other,49.51,-123.95,0.0
1412,20100422.1207,Person,Nuisance Fire,49.458400000000005,-124.807,0.0
1413,20090725.1937,Person,Nuisance Fire,54.103100000000005,-125.2498,0.0
1414,20100905.1305,Person,Nuisance Fire,49.5258,-121.8596,0.0
1415,20110718.2122,Person,Nuisance Fire,51.063100000000006,-116.6807,0.0
1416,20100913.2014,Person,Nuisance Fire,49.3063,-124.4032,0.0
1417,20070712.1,Lightning,Duplicate,54.819,-123.2037,0.0
1418,20000705.1909,Person,Smoke Chase,57.125800000000005,-122.6479,0.0
1419,20110912.1032,Person,Nuisance Fire,48.5092,-123.5713,0.0
1420,20140716.072,Person,Nuisance Fire,49.2096,-124.7616,0.0
1421,20100724.2201,Person,Nuisance Fire,49.8705,-125.1158,0.0
1422,20140816.1702,Person,Nuisance Fire,50.2639,-122.519,0.0
1423,20090705.1619,Person,Nuisance Fire,52.05,-122.36,0.0
1424,20130520.142,Person,Nuisance Fire,49.0901,-121.7839,0.0
1425,20160814.2006,Person,Nuisance Fire,49.8343,-123.1862,0.0
1426,20120806.1602,Person,Nuisance Fire,49.6332,-121.9712,0.0
1427,20010609.163,Person,Nuisance Fire,50.7071,-121.234,0.0
1428,20140802.0751,Person,Nuisance Fire,50.4649,-127.7955,0.0
1429,20070618.2021,Person,Nuisance Fire,50.639500000000005,-127.0106,0.0
1430,20090704.1816,Person,Nuisance Fire,48.9238,-124.4768,0.0
1431,20100702.2229,Person,Nuisance Fire,49.378800000000005,-121.3448,0.0
1432,20090724.2003,Person,Nuisance Fire,49.3721,-115.8488,0.0
1433,20100813.184,Person,Nuisance Fire,49.316300000000005,-121.2759,0.0
1434,20110907.1535,Person,Nuisance Fire,49.8548,-123.0467,0.0
1435,20090718.1433,Person,Nuisance Fire,50.5317,-122.1539,0.0
1436,20100625.1252,Person,Nuisance Fire,48.764700000000005,-123.6962,0.0
1437,20081205.2241,Person,Nuisance Fire,49.2942,-122.3285,0.0
1438,20130803.1328,Person,Nuisance Fire,49.415400000000005,-121.7902,0.0
1439,20120804.1847,Person,Nuisance Fire,53.8949,-125.8644,0.0
1440,20070811.1444,Person,Nuisance Fire,52.3986,-126.4925,0.0
1441,20080803.212,Person,Nuisance Fire,49.325300000000006,-115.3535,0.0
1442,20070829.2144,Person,Nuisance Fire,49.1171,-123.7943,0.0
1443,20121008.122,Person,Nuisance Fire,50.512,-122.6685,0.0
1444,20090910.121,Person,Nuisance Fire,48.546800000000005,-123.599,0.0
1445,20160807.1743,Person,Nuisance Fire,49.092000000000006,-121.6133,0.0
1446,20110808.132,Person,Nuisance Fire,49.7428,-121.4202,0.0
1447,20110801.1824,Person,Other,49.910700000000006,-124.3339,0.0
1448,20110812.1934,Person,Nuisance Fire,49.3192,-124.3008,0.0
1449,20160905.1321,Person,Nuisance Fire,49.103100000000005,-121.825,0.0
1450,20040607.0759,Person,Nuisance Fire,49.2988,-124.3252,0.0
1451,20180521.1721,Person,Nuisance Fire,50.1218,-123.3982,0.0
1452,20100620.1356,Person,Nuisance Fire,49.2976,-122.3324,0.0
1453,20070902.175,Person,Nuisance Fire,49.2312,-122.0541,0.0
1454,20100711.15,Person,Nuisance Fire,49.247800000000005,-121.6028,0.0
1455,20100716.1641,Person,Nuisance Fire,49.252100000000006,-124.1236,0.0
1456,20100807.1748,Person,Nuisance Fire,49.126000000000005,-121.5808,0.0
1457,20030708.1551,Person,Nuisance Fire,49.2768,-124.13,0.0
1458,20120628.1554,Person,Nuisance Fire,49.1028,-121.6245,0.0
1459,20090607.1419,Person,Nuisance Fire,49.2462,-121.6032,0.0
1460,20180811.1257,Lightning,Duplicate,50.3036,-117.7776,0.0
1461,20100507.17,Person,Nuisance Fire,49.514700000000005,-123.3022,0.0
1462,20010729.2034,Person,Nuisance Fire,49.3981,-124.9475,0.0
1463,20080815.1752,Person,Nuisance Fire,49.8799,-124.6511,0.0
1464,20100513.1101,Person,Nuisance Fire,49.302600000000005,-124.5735,0.0
1465,20080805.1953,Person,Nuisance Fire,49.0623,-119.0031,0.0
1466,20090726.0108,Person,Nuisance Fire,49.371500000000005,-121.3654,0.0
1467,20120519.1626,Person,Nuisance Fire,50.2595,-122.5185,0.0
1468,20110514.0401,Person,Nuisance Fire,48.4279,-124.0594,0.0
1469,20090731.2338,Person,Nuisance Fire,49.0945,-121.4756,0.0
1470,20050808.152,Person,Nuisance Fire,49.2775,-124.1724,0.0
1471,20080628.1014,Person,Nuisance Fire,49.520700000000005,-123.898,0.0
1472,20070911.132,Person,Nuisance Fire,49.0384,-122.2191,0.0
1473,20100801.1401,Person,Nuisance Fire,49.2696,-122.3639,0.0
1474,20020519.08,Person,Nuisance Fire,54.991,-123.0415,0.0
1475,20120819.1738,Person,Nuisance Fire,54.7,-128.7834,0.0
1476,20090803.1339,Person,Nuisance Fire,49.0769,-121.8738,0.0
1477,20090801.1028,Person,Nuisance Fire,54.3967,-129.1,0.0
1478,20090802.1948,Lightning,Duplicate,50.589000000000006,-122.8773,0.0
1479,20180817.1416,Lightning,Duplicate,50.3998,-127.4475,0.0
1480,20130914.1403,Person,Nuisance Fire,49.121300000000005,-121.6069,0.0
1481,20100731.153,Person,Nuisance Fire,49.5212,-121.7676,0.0
1482,20090906.1841,Person,Nuisance Fire,51.5673,-121.1505,0.0
1483,20100807.1034,Person,Nuisance Fire,48.822300000000006,-125.133,0.0
1484,20090517.1928,Person,Nuisance Fire,49.577200000000005,-121.8255,0.0
1485,20120804.2123,Person,Nuisance Fire,50.366800000000005,-126.9748,0.0
1486,20180526.1742,Person,Nuisance Fire,49.942600000000006,-123.3078,0.0
1487,20090712.135,Person,Nuisance Fire,49.785,-124.1792,0.0
1488,20130817.1406,Person,Nuisance Fire,49.2626,-124.1934,0.0
1489,20170707.2151,Unknown,Smoke Chase,54.677,-125.1091,0.0
1490,20080522.082,Person,Nuisance Fire,49.334,-124.5262,0.0
1491,20070618.081,Person,Nuisance Fire,49.371500000000005,-122.6913,0.0
1492,20080906.1858,Person,Nuisance Fire,49.35,-124.4487,0.0
1493,20090726.0002,Lightning,Nuisance Fire,49.6835,-120.8948,0.0
1494,20090728.204,Person,Nuisance Fire,55.2667,-127.55,0.0
1495,20090511.2136,Lightning,Fire,52.0748,-122.9018,0.0
1496,20110804.1631,Person,Nuisance Fire,49.831500000000005,-122.3301,0.0
1497,20131030.1402,Person,Nuisance Fire,49.0765,-121.7818,0.0
1498,20070625.1654,Person,Nuisance Fire,49.5585,-121.1946,0.0
1499,20100612.2138,Person,Nuisance Fire,49.1145,-123.9333,0.0
1500,20180521.134,Person,Nuisance Fire,49.0898,-121.6905,0.0
1501,20090824.2017,Person,Nuisance Fire,48.9142,-124.3414,0.0
1502,20100801.0001,Person,Nuisance Fire,49.4376,-121.2926,0.0
1503,20090816.1128,Person,Nuisance Fire,49.2935,-122.6446,0.0
1504,20080514.0912,Person,Nuisance Fire,50.1207,-125.3873,0.0
1505,20070901.1545,Person,Nuisance Fire,50.31,-122.6,0.0
1506,20110703.1834,Person,Nuisance Fire,48.85,-125.11,0.0
1507,20070603.1655,Person,Nuisance Fire,49.802400000000006,-121.0045,0.0
1508,20110801.1642,Person,Nuisance Fire,49.4583,-125.1083,0.0
1509,20090730.1736,Lightning,Duplicate,49.8633,-121.2015,0.0
1510,20000522.18,Person,Nuisance Fire,49.0658,-117.3971,0.0
1511,20080826.1921,Person,Nuisance Fire,49.3395,-124.375,0.0
1512,20170624.1217,Person,Nuisance Fire,49.744,-123.079,0.0
1513,20100821.1734,Person,Nuisance Fire,49.2375,-121.6035,0.0
1514,20090519.1756,Person,Nuisance Fire,49.3059,-124.3261,0.0
1515,20091005.0736,Person,Nuisance Fire,49.283100000000005,-121.6297,0.0
1516,20100724.2247,Person,Nuisance Fire,49.719100000000005,-123.135,0.0
1517,20040727.07,Unknown,Nuisance Fire,50.55,-125.35,0.0
1518,20170707.1944,Lightning,Duplicate,53.7527,-123.054,0.0
1519,20180521.1815,Person,Nuisance Fire,49.2317,-121.604,0.0
1520,20170707.1956,Unknown,Smoke Chase,53.5644,-121.7098,0.0
1521,20040711.1725,Person,Nuisance Fire,49.133300000000006,-123.7833,0.0
1522,20090531.1506,Person,Nuisance Fire,49.5743,-121.8211,0.0
1523,20160523.1752,Person,Nuisance Fire,49.09,-121.7878,0.0
1524,20080821.2012,Person,Nuisance Fire,49.3261,-122.2799,0.0
1525,20090816.1526,Person,Nuisance Fire,49.5365,-121.7616,0.0
1526,20040623.1751,Person,Nuisance Fire,50.310100000000006,-122.6509,0.0
1527,20110908.2045,Person,Nuisance Fire,49.31,-125.1283,0.0
1528,20120514.1705,Person,Nuisance Fire,49.1721,-124.0377,0.0
1529,20100830.083,Person,Nuisance Fire,49.1274,-123.9184,0.0
1530,20140706.1852,Person,Nuisance Fire,49.2379,-121.6039,0.0
1531,20110703.2002,Person,Nuisance Fire,49.7564,-125.1885,0.0
1532,20120819.1709,Person,Nuisance Fire,54.0333,-126.15,0.0
1533,20110731.0007,Person,Nuisance Fire,49.06,-120.78,0.0
1534,20110911.1341,Person,Nuisance Fire,49.5227,-121.7664,0.0
1535,20040726.1416,Person,Nuisance Fire,49.883300000000006,-123.2333,0.0
1536,20080807.2125,Person,Nuisance Fire,49.9108,-126.6519,0.0
1537,20110913.104,Person,Nuisance Fire,49.3952,-124.9464,0.0
1538,20120819.1452,Person,Nuisance Fire,49.077200000000005,-121.7832,0.0
1539,20110822.1446,Person,Nuisance Fire,49.3046,-124.558,0.0
1540,20070504.213,Person,Nuisance Fire,49.31,-124.31,0.0
1541,20030729.0954,Person,Nuisance Fire,49.6995,-121.4059,0.0
1542,20090823.1717,Lightning,Duplicate,50.1227,-123.475,0.0
1543,20030813.2125,Person,Nuisance Fire,49.285700000000006,-124.2727,0.0
1544,20120825.1328,Person,Nuisance Fire,49.083000000000006,-121.709,0.0
1545,20090718.1755,Person,Nuisance Fire,49.4923,-121.8457,0.0
1546,20090705.2017,Lightning,Duplicate,49.7685,-126.1118,0.0
1547,20070705.1209,Person,Nuisance Fire,49.3417,-124.5576,0.0
1548,20030707.2141,Person,Nuisance Fire,49.3947,-121.4617,0.0
1549,20120916.1535,Person,Nuisance Fire,49.1338,-123.1846,0.0
1550,20090621.1401,Person,Nuisance Fire,49.4093,-121.3149,0.0
1551,20100822.2047,Person,Nuisance Fire,49.2976,-121.8083,0.0
1552,20000813.1835,Person,Smoke Chase,54.078300000000006,-124.9132,0.0
1553,20080923.1106,Person,Nuisance Fire,49.1938,-122.7791,0.0
1554,20080701.124,Person,Nuisance Fire,50.2792,-116.9224,0.0
1555,20080919.1851,Person,Nuisance Fire,48.95,-123.76,0.0
1556,20110821.1931,Person,Nuisance Fire,49.9681,-123.1715,0.0
1557,20090807.162,Person,Nuisance Fire,50.11,-124.7,0.0
1558,20030707.1158,Person,Nuisance Fire,49.2793,-124.174,0.0
1559,20080424.1716,Person,Nuisance Fire,48.5355,-123.5988,0.0
1560,20110604.1435,Person,Nuisance Fire,49.4335,-121.8419,0.0
1561,20120715.161,Person,Nuisance Fire,49.7193,-122.995,0.0
1562,20090808.2126,Person,Nuisance Fire,49.5978,-125.2003,0.0
1563,20070703.0857,Person,Nuisance Fire,49.5375,-121.884,0.0
1564,20110605.1414,Person,Nuisance Fire,49.5679,-121.8108,0.0
1565,20090722.2238,Person,Nuisance Fire,48.6003,-124.2306,0.0
1566,20100912.1604,Person,Nuisance Fire,49.214200000000005,-124.0754,0.0
1567,20090723.1302,Lightning,Nuisance Fire,48.945800000000006,-120.7992,0.0
1568,20170726.0957,Person,Nuisance Fire,55.547900000000006,-120.0111,0.0
1569,20110423.2052,Person,Nuisance Fire,49.8763,-124.4897,0.0
1570,20100815.1258,Person,Nuisance Fire,49.5056,-123.8053,0.0
1571,20120825.1338,Person,Nuisance Fire,49.4394,-121.6084,0.0
1572,20110709.1251,Person,Nuisance Fire,49.857,-123.1637,0.0
1573,20100927.1803,Person,Nuisance Fire,49.1573,-124.7237,0.0
1574,20110503.0804,Person,Nuisance Fire,48.61,-123.3,0.0
1575,20080519.1447,Person,Nuisance Fire,48.755500000000005,-123.3958,0.0
1576,20160704.193,Person,Nuisance Fire,50.3517,-122.7245,0.0
1577,20070919.1817,Person,Nuisance Fire,49.335,-122.8835,0.0
1578,20110523.1813,Person,Nuisance Fire,50.453500000000005,-122.6792,0.0
1579,20030728.1832,Person,Nuisance Fire,50.6638,-127.5109,0.0
1580,20090713.0813,Person,Nuisance Fire,48.773900000000005,-123.3023,0.0
1581,20040714.104,Unknown,Nuisance Fire,49.75,-125.3,0.0
1582,20070713.2159,Person,Nuisance Fire,55.6799,-121.513,0.0
1583,20090804.1234,Person,Nuisance Fire,48.879000000000005,-121.4032,0.0
1584,20100627.1608,Person,Nuisance Fire,49.5719,-121.8134,0.0
1585,20010722.0953,Person,Nuisance Fire,48.3794,-123.692,0.0
1586,20120827.1827,Person,Nuisance Fire,49.9549,-123.1519,0.0
1587,20120521.1638,Person,Nuisance Fire,49.9615,-121.8359,0.0
1588,20170707.1952,Unknown,Smoke Chase,55.9282,-120.6048,0.0
1589,20180620.1758,Lightning,Duplicate,53.805800000000005,-125.7898,0.0
1590,20020516.1349,Person,Nuisance Fire,53.758300000000006,-126.0667,0.0
1591,20170710.1543,Unknown,Smoke Chase,53.689800000000005,-124.8556,0.0
1592,20090628.141,Person,Nuisance Fire,49.3119,-121.2721,0.0
1593,20030629.1113,Person,Nuisance Fire,49.7199,-123.9749,0.0
1594,20090811.1555,Person,Nuisance Fire,50.4834,-126.51,0.0
1595,20090902.0741,Person,Nuisance Fire,49.3021,-122.9112,0.0
1596,20090602.1456,Person,Nuisance Fire,48.7693,-123.702,0.0
1597,20070614.1957,Person,Nuisance Fire,49.9376,-123.1647,0.0
1598,20110828.1819,Person,Nuisance Fire,49.4309,-121.3076,0.0
1599,20100718.1715,Person,Nuisance Fire,49.5363,-121.7611,0.0
1600,20110820.151,Person,Nuisance Fire,49.5227,-121.7664,0.0
1601,20070713.203,Lightning,Duplicate,50.980900000000005,-118.4346,0.0
1602,20100728.0925,Person,Nuisance Fire,49.2545,-124.812,0.0
1603,20100819.1436,Person,Nuisance Fire,49.1244,-122.3144,0.0
1604,20120826.1511,Person,Nuisance Fire,48.929300000000005,-123.6322,0.0
1605,20090413.08,Person,Nuisance Fire,49.3217,-124.2647,0.0
1606,20120902.1429,Person,Nuisance Fire,50.2473,-123.5795,0.0
1607,20110710.1418,Person,Nuisance Fire,49.3446,-122.2346,0.0
1608,20160703.16,Person,Nuisance Fire,48.697700000000005,-123.7412,0.0
1609,20090823.082,Person,Nuisance Fire,49.0994,-121.6292,0.0
1610,20130520.1649,Person,Nuisance Fire,49.1069,-121.6424,0.0
1611,20130709.1443,Person,Nuisance Fire,49.2667,-124.7377,0.0
1612,20080817.1046,Person,Nuisance Fire,49.465500000000006,-123.7186,0.0
1613,20100828.1401,Person,Nuisance Fire,52.367900000000006,-126.6673,0.0
1614,20100717.154,Person,Nuisance Fire,49.5759,-121.8221,0.0
1615,20110814.1738,Person,Nuisance Fire,49.3318,-124.991,0.0
1616,20110813.1632,Person,Nuisance Fire,49.59,-122.2284,0.0
1617,20120806.2246,Person,Nuisance Fire,54.711200000000005,-128.7803,0.0
1618,20091014.1632,Person,Nuisance Fire,48.7723,-123.422,0.0
1619,20110522.2022,Person,Nuisance Fire,49.493100000000005,-121.2396,0.0
1620,20060801.16,Unknown,Duplicate,56.4774,-123.1805,0.0
1621,20070918.1637,Lightning,Nuisance Fire,49.2683,-122.9147,0.0
1622,20110702.1427,Person,Nuisance Fire,50.0034,-121.583,0.0
1623,20000622.11,Person,Nuisance Fire,49.383300000000006,-115.3,0.0
1624,20130423.1539,Person,Nuisance Fire,48.8078,-124.6687,0.0
1625,20100911.1744,Person,Nuisance Fire,49.3031,-122.721,0.0
1626,20140712.1012,Person,Nuisance Fire,50.0642,-123.0351,0.0
1627,20100725.1407,Person,Nuisance Fire,49.36,-123.28,0.0
1628,20130706.1304,Person,Nuisance Fire,49.208200000000005,-123.9437,0.0
1629,20120807.1815,Person,Nuisance Fire,50.187000000000005,-126.6244,0.0
1630,20100807.1806,Person,Nuisance Fire,51.05,-116.8,0.0
1631,20180715.1649,Person,Nuisance Fire,49.5896,-121.9293,0.0
1632,20030731.0737,Person,Nuisance Fire,49.9105,-124.6219,0.0
1633,20090616.0627,Person,Nuisance Fire,49.7607,-123.1559,0.0
1634,20150817.165,Unknown,Other,49.7624,-122.1601,0.0
1635,20100910.1438,Person,Nuisance Fire,49.285900000000005,-122.9347,0.0
1636,20180526.1817,Person,Nuisance Fire,49.0938,-121.4524,0.0
1637,20080816.0135,Person,Nuisance Fire,49.9204,-121.4517,0.0
1638,20120916.1515,Person,Nuisance Fire,49.1115,-121.6181,0.0
1639,20110808.1609,Person,Nuisance Fire,50.1807,-123.1318,0.0
1640,20070823.2018,Person,Nuisance Fire,49.66,-123.91,0.0
1641,20140622.1638,Person,Nuisance Fire,49.228100000000005,-121.3826,0.0
1642,20090418.1856,Person,Nuisance Fire,49.3021,-124.4466,0.0
1643,20120909.1407,Person,Nuisance Fire,49.1067,-121.6419,0.0
1644,20090517.1906,Person,Nuisance Fire,49.0722,-123.976,0.0
1645,20130520.1724,Person,Nuisance Fire,49.6704,-121.0138,0.0
1646,20000815.144,Person,Smoke Chase,54.697500000000005,-127.051,0.0
1647,20110812.1818,Person,Nuisance Fire,49.3231,-115.2461,0.0
1648,20000824.1915,Lightning,Smoke Chase,53.2167,-119.8333,0.0
1649,20100718.181,Person,Nuisance Fire,49.4267,-121.7663,0.0
1650,20090614.1607,Person,Nuisance Fire,49.8536,-121.2321,0.0
1651,20180529.1728,Person,Nuisance Fire,49.2542,-124.6638,0.0
1652,20170724.2122,Person,Nuisance Fire,50.5303,-126.86,0.0
1653,20100916.1751,Person,Nuisance Fire,50.3323,-122.7586,0.0
1654,20140801.1326,Person,Nuisance Fire,49.315000000000005,-121.8713,0.0
1655,20090707.1418,Person,Nuisance Fire,49.3049,-124.2322,0.0
1656,20090720.0758,Person,Nuisance Fire,49.1895,-122.1562,0.0
1657,20100525.0937,Person,Nuisance Fire,49.388000000000005,-121.3873,0.0
1658,20180701.1724,Person,Nuisance Fire,49.0366,-121.7621,0.0
1659,20060512.1401,Person,Nuisance Fire,53.939800000000005,-123.9517,0.0
1660,20100504.1102,Person,Nuisance Fire,49.0968,-124.1807,0.0
1661,20120520.1914,Person,Nuisance Fire,49.939600000000006,-123.3038,0.0
1662,20140704.1116,Person,Nuisance Fire,48.450500000000005,-123.5605,0.0
1663,20140903.111,Person,Nuisance Fire,49.6462,-117.5183,0.0
1664,20100926.1848,Person,Nuisance Fire,49.4147,-121.3813,0.0
1665,20120827.1357,Person,Nuisance Fire,50.1238,-123.3988,0.0
1666,20170729.1357,Person,Nuisance Fire,49.8894,-123.1805,0.0
1667,20040427.141,Unknown,Nuisance Fire,49.796400000000006,-125.181,0.0
1668,20100727.2137,Person,Nuisance Fire,49.1067,-121.6413,0.0
1669,20110824.1904,Person,Nuisance Fire,50.42,-121.6718,0.0
1670,20150518.1504,Person,Nuisance Fire,49.6319,-121.9705,0.0
1671,20070903.1558,Person,Nuisance Fire,49.9784,-119.5613,0.0
1672,20140701.1504,Person,Nuisance Fire,49.5324,-121.8869,0.0
1673,20070802.0942,Person,Nuisance Fire,50.0827,-123.0045,0.0
1674,20130805.1928,Person,Nuisance Fire,49.256,-121.6045,0.0
1675,20100724.07,Person,Nuisance Fire,49.0779,-121.7931,0.0
1676,20120826.1602,Person,Nuisance Fire,49.4925,-121.2277,0.0
1677,20080908.2258,Person,Nuisance Fire,49.115100000000005,-124.0068,0.0
1678,20120807.1834,Person,Nuisance Fire,49.4384,-121.8391,0.0
1679,20090712.1515,Person,Nuisance Fire,53.895700000000005,-125.5442,0.0
1680,20100823.1125,Person,Nuisance Fire,49.3025,-124.229,0.0
1681,20100711.15,Person,Nuisance Fire,49.2527,-121.6077,0.0
1682,20140718.1843,Person,Nuisance Fire,50.029,-125.5036,0.0
1683,20100309.1428,Person,Nuisance Fire,49.1259,-121.5762,0.0
1684,20110607.1444,Person,Nuisance Fire,49.0766,-121.7207,0.0
1685,20100702.1443,Person,Nuisance Fire,49.0916,-121.6134,0.0
1686,20090719.1706,Person,Nuisance Fire,49.2582,-121.3837,0.0
1687,20100524.2111,Person,Nuisance Fire,49.0782,-121.76,0.0
1688,20160229.1115,Person,Nuisance Fire,49.4387,-123.5363,0.0
1689,20130728.1558,Person,Nuisance Fire,49.6084,-121.2491,0.0
1690,20121007.1312,Person,Nuisance Fire,49.331,-121.8641,0.0
1691,20170707.1524,Lightning,Fire,52.2616,-122.0713,0.0
1692,20140828.1232,Person,Nuisance Fire,50.0103,-123.1015,0.0
1693,20120903.1803,Person,Nuisance Fire,49.967400000000005,-123.1797,0.0
1694,20120929.1217,Person,Nuisance Fire,50.5643,-122.5874,0.0
1695,20020907.0719,Person,Nuisance Fire,49.3415,-124.5578,0.0
1696,20000628.15,Lightning,Smoke Chase,54.4482,-122.0887,0.0
1697,20081012.1837,Person,Nuisance Fire,50.3947,-122.7043,0.0
1698,20110821.1641,Person,Nuisance Fire,49.4392,-121.2951,0.0
1699,20160522.1346,Person,Nuisance Fire,49.0962,-121.6724,0.0
1700,20080803.1505,Person,Nuisance Fire,49.628,-125.0913,0.0
1701,20070717.1614,Person,Nuisance Fire,50.0398,-125.2897,0.0
1702,20090716.0823,Person,Nuisance Fire,49.0682,-123.9575,0.0
1703,20080610.11,Person,Nuisance Fire,49.939800000000005,-125.1902,0.0
1704,20080703.232,Person,Nuisance Fire,48.7451,-123.2285,0.0
1705,20140816.2125,Person,Nuisance Fire,49.2183,-125.0804,0.0
1706,20090704.1936,Person,Nuisance Fire,49.1414,-124.8132,0.0
1707,20080814.1022,Person,Nuisance Fire,49.3733,-123.0813,0.0
1708,20110904.1854,Person,Nuisance Fire,50.779900000000005,-123.3876,0.0
1709,20050615.1325,Person,Nuisance Fire,49.8964,-125.2802,0.0
1710,20110906.1328,Person,Nuisance Fire,49.9161,-123.2957,0.0
1711,20090518.1717,Person,Nuisance Fire,49.732,-122.3274,0.0
1712,20080816.2225,Person,Nuisance Fire,49.5302,-121.8869,0.0
1713,20170803.0937,Unknown,Smoke Chase,53.5942,-122.5852,0.0
1714,20080921.1526,Person,Nuisance Fire,49.0718,-123.9636,0.0
1715,20090813.1539,Person,Nuisance Fire,49.3087,-124.8729,0.0
1716,20170802.1828,Unknown,Smoke Chase,53.8639,-123.3706,0.0
1717,20040719.2146,Person,Nuisance Fire,49.0427,-121.9578,0.0
1718,20121018.1259,Person,Nuisance Fire,49.0977,-121.8117,0.0
1719,20100919.123,Person,Nuisance Fire,49.2111,-122.0174,0.0
1720,20060819.0813,Person,Nuisance Fire,49.4924,-117.3628,0.0
1721,20140901.1435,Person,Nuisance Fire,49.4509,-121.8576,0.0
1722,20120715.1423,Person,Nuisance Fire,49.2497,-121.4715,0.0
1723,20160724.1954,Person,Nuisance Fire,49.249500000000005,-121.6024,0.0
1724,20150517.1741,Person,Nuisance Fire,49.5955,-121.9288,0.0
1725,20110504.0851,Person,Nuisance Fire,49.371100000000006,-124.6193,0.0
1726,20070713.0909,Lightning,Nuisance Fire,50.959700000000005,-125.5916,0.0
1727,20100718.1336,Person,Nuisance Fire,48.9133,-124.3911,0.0
1728,20090615.1159,Person,Nuisance Fire,52.041700000000006,-122.9,0.0
1729,20090711.1605,Person,Nuisance Fire,48.6433,-123.7379,0.0
1730,20110724.2019,Person,Nuisance Fire,49.41,-125.1,0.0
1731,20070901.1155,Person,Nuisance Fire,49.9996,-119.6059,0.0
1732,20010526.18,Person,Nuisance Fire,51.202200000000005,-119.786,0.0
1733,20080930.1429,Person,Nuisance Fire,49.339200000000005,-122.7821,0.0
1734,20130805.1458,Person,Nuisance Fire,49.5134,-123.8159,0.0
1735,20090505.1559,Person,Nuisance Fire,50.1048,-125.3291,0.0
1736,20061002.2038,Person,Nuisance Fire,49.4496,-121.2667,0.0
1737,20120520.1415,Person,Nuisance Fire,49.072500000000005,-121.7038,0.0
1738,20190927.225229,Person,Nuisance Fire,49.1942,-124.0988,0.0
1739,20090815.2225,Person,Nuisance Fire,49.3763,-122.3088,0.0
1740,20100711.2023,Person,Nuisance Fire,49.3266,-121.4256,0.0
1741,20110828.1748,Person,Nuisance Fire,49.4327,-121.841,0.0
1742,20100719.113,Person,Nuisance Fire,48.945,-123.8123,0.0
1743,20120819.2104,Person,Nuisance Fire,49.3541,-121.7678,0.0
1744,20040814.1456,Person,Nuisance Fire,49.45,-117.55,0.0
1745,20140706.1701,Person,Nuisance Fire,51.238800000000005,-116.6711,0.0
1746,20110906.0832,Person,Nuisance Fire,49.4337,-123.6185,0.0
1747,20140519.1738,Person,Nuisance Fire,50.1186,-123.3943,0.0
1748,20130701.1249,Person,Nuisance Fire,49.7178,-123.0525,0.0
1749,20110914.18,Person,Nuisance Fire,49.0366,-122.0062,0.0
1750,20120806.1455,Person,Nuisance Fire,54.3167,-126.6667,0.0
1751,20070903.17,Person,Nuisance Fire,50.6572,-121.9017,0.0
1752,20110724.1647,Person,Nuisance Fire,49.098,-121.6705,0.0
1753,20110530.1707,Person,Other,49.2078,-121.9283,0.0
1754,20160731.1644,Person,Nuisance Fire,49.9425,-123.3074,0.0
1755,20100606.1659,Person,Nuisance Fire,49.9452,-124.305,0.0
1756,20120930.154,Person,Nuisance Fire,49.686600000000006,-121.7421,0.0
1757,20170608.1202,Unknown,Smoke Chase,52.2939,-119.2123,0.0
1758,20121020.1454,Person,Nuisance Fire,57.8034,-129.9438,0.0
1759,20120909.1348,Person,Nuisance Fire,49.5219,-121.7666,0.0
1760,20070709.1239,Person,Nuisance Fire,49.7584,-125.1001,0.0
1761,20131023.1517,Person,Nuisance Fire,50.168800000000005,-126.6538,0.0
1762,20120916.1711,Person,Nuisance Fire,54.022200000000005,-125.7653,0.0
1763,20091011.1255,Person,Nuisance Fire,50.156600000000005,-120.8827,0.0
1764,20000627.171,Lightning,Smoke Chase,59.25,-121.8333,0.0
1765,20170821.1034,Person,Nuisance Fire,49.0623,-121.9462,0.0
1766,20110618.1219,Person,Nuisance Fire,49.9305,-124.6713,0.0
1767,20070812.2314,Person,Nuisance Fire,48.83,-123.76,0.0
1768,20091004.1523,Person,Nuisance Fire,49.1223,-123.9768,0.0
1769,20040731.14,Person,Nuisance Fire,49.1344,-123.9456,0.0
1770,20180731.162,Unknown,Smoke Chase,51.327200000000005,-122.1575,0.0
1771,20070716.1759,Person,Nuisance Fire,49.2898,-124.3916,0.0
1772,20120901.1231,Person,Nuisance Fire,49.345600000000005,-121.8703,0.0
1773,20110904.1405,Person,Nuisance Fire,49.840500000000006,-121.5149,0.0
1774,20090907.162,Person,Nuisance Fire,49.3032,-124.236,0.0
1775,20120812.1639,Person,Nuisance Fire,54.0333,-126.15,0.0
1776,20100719.2157,Person,Nuisance Fire,49.0592,-121.9929,0.0
1777,20110710.1756,Person,Nuisance Fire,49.513200000000005,-121.272,0.0
1778,20090517.1635,Person,Nuisance Fire,49.5353,-121.8783,0.0
1779,20070804.1637,Person,Nuisance Fire,49.252500000000005,-124.1262,0.0
1780,20180620.1406,Unknown,Smoke Chase,53.1265,-121.5063,0.0
1781,20110907.1507,Person,Other,49.31,-124.9,0.0
1782,20140714.1601,Person,Duplicate,54.5918,-126.8062,0.0
1783,20090910.1439,Person,Nuisance Fire,50.7167,-125.4833,0.0
1784,20090518.1615,Person,Nuisance Fire,49.535900000000005,-121.8747,0.0
